"t.body.acc.mean.x" "t.body.acc.mean.y" "t.body.acc.mean.z" "t.body.acc.std.x" "t.body.acc.std.y" "t.body.acc.std.z" "t.gravity.acc.mean.x" "t.gravity.acc.mean.y" "t.gravity.acc.mean.z" "t.gravity.acc.std.x" "t.gravity.acc.std.y" "t.gravity.acc.std.z" "t.body.acc.jerk.mean.x" "t.body.acc.jerk.mean.y" "t.body.acc.jerk.mean.z" "t.body.acc.jerk.std.x" "t.body.acc.jerk.std.y" "t.body.acc.jerk.std.z" "t.body.gyro.mean.x" "t.body.gyro.mean.y" "t.body.gyro.mean.z" "t.body.gyro.std.x" "t.body.gyro.std.y" "t.body.gyro.std.z" "t.body.gyro.jerk.mean.x" "t.body.gyro.jerk.mean.y" "t.body.gyro.jerk.mean.z" "t.body.gyro.jerk.std.x" "t.body.gyro.jerk.std.y" "t.body.gyro.jerk.std.z" "t.body.acc.mag.mean" "t.body.acc.mag.std" "t.gravity.acc.mag.mean" "t.gravity.acc.mag.std" "t.body.acc.jerk.mag.mean" "t.body.acc.jerk.mag.std" "t.body.gyro.mag.mean" "t.body.gyro.mag.std" "t.body.gyro.jerk.mag.mean" "t.body.gyro.jerk.mag.std" "f.body.acc.mean.x" "f.body.acc.mean.y" "f.body.acc.mean.z" "f.body.acc.std.x" "f.body.acc.std.y" "f.body.acc.std.z" "f.body.acc.mean.freq.x" "f.body.acc.mean.freq.y" "f.body.acc.mean.freq.z" "f.body.acc.jerk.mean.x" "f.body.acc.jerk.mean.y" "f.body.acc.jerk.mean.z" "f.body.acc.jerk.std.x" "f.body.acc.jerk.std.y" "f.body.acc.jerk.std.z" "f.body.acc.jerk.mean.freq.x" "f.body.acc.jerk.mean.freq.y" "f.body.acc.jerk.mean.freq.z" "f.body.gyro.mean.x" "f.body.gyro.mean.y" "f.body.gyro.mean.z" "f.body.gyro.std.x" "f.body.gyro.std.y" "f.body.gyro.std.z" "f.body.gyro.mean.freq.x" "f.body.gyro.mean.freq.y" "f.body.gyro.mean.freq.z" "f.body.acc.mag.mean" "f.body.acc.mag.std" "f.body.acc.mag.mean.freq" "f.body.body.acc.jerk.mag.mean" "f.body.body.acc.jerk.mag.std" "f.body.body.acc.jerk.mag.mean.freq" "f.body.body.gyro.mag.mean" "f.body.body.gyro.mag.std" "f.body.body.gyro.mag.mean.freq" "f.body.body.gyro.jerk.mag.mean" "f.body.body.gyro.jerk.mag.std" "f.body.body.gyro.jerk.mag.mean.freq" "angle.t.body.acc.mean.gravity" "angle.t.body.acc.jerk.mean.gravity.mean" "angle.t.body.gyro.mean.gravity.mean" "angle.t.body.gyro.jerk.mean.gravity.mean" "angle.x.gravity.mean" "angle.y.gravity.mean" "angle.z.gravity.mean"
"walking.upstairs.24" 0.274979853050847 -0.0167239127389831 -0.107620972016949 -0.98311478440678 -0.959857556271186 -0.964206886101695 0.763910193898305 0.112848909186441 0.336385954745763 -0.97898140779661 -0.975121689830509 -0.972667867118644 0.0732159041542373 0.0204105050911864 0.00225667475271186 -0.990907845762712 -0.983985064745763 -0.988474809830509 -0.0180498476033898 -0.0299422184067797 0.0715711400649153 -0.985003315423729 -0.966916107118644 -0.972166360508475 -0.101875932779661 -0.048022928338983 -0.0611078153389831 -0.990497324576271 -0.991290307288136 -0.991448017288136 -0.97258123559322 -0.963341599491525 -0.97258123559322 -0.963341599491525 -0.98933591779661 -0.988530277288136 -0.950315051864407 -0.955977903898305 -0.992354184237288 -0.991263245423729 -0.985257199322034 -0.967314975762712 -0.973367796610169 -0.982248268135593 -0.958265654915254 -0.961541385254237 -0.178479554027119 0.0977446071238983 0.106895439671186 -0.990757063898305 -0.983958411525424 -0.986198166101695 -0.991932734576271 -0.985243766949152 -0.989426461016949 0.16517737359322 -0.0272517598694915 0.0418513576372881 -0.983674411016949 -0.974249017288136 -0.974231006779661 -0.985576751694915 -0.963274031525424 -0.97400482559322 0.0634604552559322 -0.301406429450847 0.0307959173135593 -0.969685729152542 -0.965082953389831 0.173913854645356 -0.987947170677966 -0.988267127118644 0.39192443838983 -0.969050867457627 -0.955552813559322 -0.0686372007525424 -0.991780282033898 -0.991061105762712 0.224388903754237 0.0322321500084746 0.0106954662423729 -0.030425922279661 0.067063075059322 -0.525891311084746 -6.53364237288153e-05 -0.226112163559322
"laying.25" 0.29288816960274 -0.0202794580590411 -0.0963895012438356 0.287912888150685 0.153455177242877 -0.238373975030137 0.914436566438356 -0.228869001821918 -0.0756660297534247 -0.942641515479452 -0.942240505479452 -0.911509425068493 0.127583094387671 -0.0108818426478082 0.00203530995931507 0.0142944124616438 -0.117181184286301 -0.458109398986301 -0.0150705827684932 -0.0840721165178082 0.0398962495187671 -0.32419580409863 -0.459214663150685 -0.365621771506849 -0.0876710682150685 -0.0472423579410959 -0.0599200015253425 -0.432412438410959 -0.561995736438356 -0.438576666849315 0.26561595842 0.163049155173973 0.26561595842 0.163049155173973 -0.0976580462849315 -0.067673258459726 -0.178169017632192 -0.30893221149726 -0.482803765890411 -0.57788934369863 0.106285790316027 0.0844565341369863 -0.278939721487671 0.35055271969863 0.11424092960274 -0.278688778627397 -0.433732884794521 -0.0944661651712329 0.0553571073383562 -0.0661947199780822 -0.155257685083562 -0.409269706830137 0.00538705707123288 -0.136266736716438 -0.506241886328767 -0.371306643945205 -0.475211751019178 -0.312982795384932 -0.232527495157534 -0.438918413465753 -0.27699077790411 -0.357361990950685 -0.477156355068493 -0.456296207808219 -0.228788966418904 -0.0390384006339726 -0.0696122107623288 0.14891988589863 -0.011849599809589 0.0314787272735616 -0.0329474040287671 -0.122349410112329 0.0515450634191781 -0.365259928219178 -0.393400047876712 -0.0131951277821918 -0.552787204383562 -0.646194502191781 0.233517624305479 -0.0473094707369863 -0.0986458521232877 0.111564792054795 -0.0434762906438356 -0.730080036438356 0.242245492328767 0.0751203909726027
"sitting.25" 0.293294876969231 -0.0148399354769231 -0.108316344106154 0.213428351944615 0.0352647588646154 -0.0417154549630769 0.903864412615385 -0.148184501107692 -0.190832943923077 -0.947921760461538 -0.947998476923077 -0.91364588 0.0845927394307692 -0.0177589106733846 -0.01212680718 -0.0599164270169231 -0.199802587529231 -0.316239553677846 -0.0642226492446154 -0.0233549701661538 0.120995008672308 -0.438876588076923 -0.427444906676923 -0.394719650923077 -0.0925490380129231 -0.0533019199487692 -0.0870946045564615 -0.573911714615385 -0.513840375538462 -0.493577879769231 0.207091895233846 0.188804326338462 0.207091895233846 0.188804326338462 -0.14201210498 -0.0303307620815385 -0.24490090634 -0.396767393141538 -0.519369983384615 -0.554562537692308 0.0455973754523077 -0.0144720532978462 -0.0912479507926154 0.271589726875385 -0.00689901758461538 -0.0922195869384615 -0.481170073076923 -0.0864935508907692 0.0265642690626154 -0.119974380661538 -0.227716227786154 -0.266436002107692 -0.0827287033904615 -0.224501152673846 -0.364437453951385 -0.352214616876923 -0.433185848861538 -0.401963601984615 -0.384188860467692 -0.389119983538462 -0.315946772461538 -0.460739592230769 -0.457272550230769 -0.479002486492308 -0.267751383103077 0.0226477506730769 -0.141811505973846 0.167367353350769 0.0140177492723077 -0.0107361865669231 -0.0233305444649231 -0.0481298502723077 -0.00823377798769231 -0.4356385184 -0.476230751692308 0.0787379908615385 -0.541432024461538 -0.605266064 0.19287747432 -0.000903204061538465 -0.0818331039692308 0.163088085538462 -0.0227131315169231 -0.697775060307692 0.18643384776 0.156110315969231
"standing.25" 0.299066243527027 -0.0145978225444595 -0.108756226259459 0.132364741195946 0.307692346216216 -0.151968434081081 0.918820152162162 -0.229878258864865 -0.0946217609977027 -0.948200188513514 -0.927587654864865 -0.91712228945946 0.0888032554351351 0.0179938211513514 -0.0176339521202703 -0.123160077621622 0.0675366821081081 -0.35128874215 -0.0949431056891892 -0.0139612914364865 0.0951449573981081 -0.316791653635135 -0.307153088945946 -0.1055385755 -0.057997080787973 -0.054722085572973 -0.0351782232837838 -0.417570056668919 -0.458087885067568 -0.238837373559459 0.197289128089324 0.154631043662162 0.197289128089324 0.154631043662162 -0.109273863215811 0.00554335344148649 -0.0746848742027027 -0.20991683977 -0.418322900824324 -0.429417375418919 0.00394079976891892 0.258784371939189 -0.167245953966216 0.177892531194595 0.24852193797973 -0.213664856355405 -0.478006682162162 -0.0284445324527027 0.100011264321622 -0.179686234093635 0.00773414983108108 -0.312146833135135 -0.143288378418919 0.0598593637297297 -0.389102492797297 -0.429181824621622 -0.460296937364865 -0.367859718454054 -0.224156386933784 -0.293989159243243 -0.0226343090918919 -0.350708825864865 -0.322790649405405 -0.217780760351351 -0.247400102362162 -0.0311830490135135 -0.0919751020945946 0.140849595754054 -0.0189354330310811 -0.0522672142202703 -0.0132429264047297 0.0205122304067568 -0.0959744482918919 -0.284828749683784 -0.297072800905405 -0.0277408120389189 -0.449292493378378 -0.444727321675676 -0.00924158023648649 -0.114306846498649 0.0347192800974324 0.244371634040541 -0.103283324371622 -0.734081782972973 0.242336561864865 0.0883277152975676
"walking.25" 0.284385474459459 -0.0150504367420405 -0.104471515441892 -0.0861568778310811 -0.0497279568135135 -0.2253389155 0.932808308513513 -0.186499516391892 -0.0391392377837838 -0.959693940675676 -0.935768865540541 -0.919067649864865 0.0842243527418919 0.000216211517567567 -0.0291667645283784 -0.111482150447297 -0.234307180797297 -0.415896572196081 -0.0417979228918919 -0.0823687696189189 0.0829558400864865 -0.440112318360811 -0.335238690324324 -0.371505470202703 -0.107770254395946 -0.0340912209405405 -0.0527926593413513 -0.478248534594595 -0.445681524182432 -0.488564988243243 -0.0640261718675676 -0.0216772927164865 -0.0640261718675676 -0.0216772927164865 -0.204241606967568 -0.092208310147973 -0.221468709813514 -0.284275783256757 -0.454009864674324 -0.448024384797297 -0.0798339821405405 -0.0750713158932432 -0.248554612581081 -0.0942642952432432 -0.0979590796554054 -0.278595358262162 -0.345182440067568 -0.0452735162878378 0.0559179077972973 -0.131123619568919 -0.24312689887027 -0.349646151075676 -0.172872514954054 -0.281372725675676 -0.482411663259459 -0.26867446127027 -0.339751918337838 -0.218123082791892 -0.335344090445946 -0.311768711191892 -0.313687018194595 -0.47738714177027 -0.359568871181081 -0.449997139324324 -0.148808420347297 -0.110310281783784 -0.119915121974324 0.0269230828351351 -0.205468382090541 0.0459669508108108 -0.0686115873797297 -0.130960445648649 0.0472115760870676 -0.309768600539189 -0.400704521728378 0.0474467022067568 -0.44663454007027 -0.491605265067568 0.136835401637838 -0.0576558421486486 -0.0511829252702703 0.146285765743243 0.0409379831621622 -0.787773664864865 0.212489873378378 0.0500313750810811
"walking.downstairs.25" 0.293436848137931 -0.0167410243115517 -0.0998861740344828 0.00474585662068966 0.0538031250458621 -0.0187710673103448 0.917589062931034 -0.174203335965517 -0.156583981913793 -0.945208300689655 -0.937666632758621 -0.903299829137931 0.029318921612069 0.0283474859827586 0.0162024097327586 0.0318056683103448 -0.167792513418966 -0.242545065646552 -0.0826459662275862 -0.0615797655946552 0.101140041755172 -0.333587029241379 -0.148866262637931 -0.280676992724138 -0.0888499940086207 -0.0560739502758621 -0.0264914208275862 -0.383887502401724 -0.236999358862069 -0.399216615540862 0.0604409795465517 0.0932734408275862 0.0604409795465517 0.0932734408275862 -0.0586072726551724 0.0562915635189655 -0.0571181510793103 -0.133841794217241 -0.276804081751724 -0.290502109172414 0.0488575377327586 0.0121746553551724 -0.0173676203448276 -0.0175983491965517 0.0077121089512069 -0.103480382241379 -0.328382550948276 -0.0631602794793103 0.076848768612069 0.0137953673913793 -0.174169153136207 -0.157799089 -0.0461604187637931 -0.222371245858276 -0.327881472818966 -0.265262319672414 -0.301961099165517 -0.269238371362069 -0.197893887155172 -0.0830124904655172 -0.209125145446552 -0.381984457189655 -0.199879549982759 -0.373158086172414 -0.144919296413793 -0.00420735257758621 -0.0932606347017241 0.168132743362069 -0.124767069587931 0.0723122131465517 0.0857387441724138 0.00761283303448276 0.0444432215505172 -0.136525507786207 -0.298713394810345 0.145627723439655 -0.267685983603448 -0.3747840305 0.204875671775862 -0.0565492876206897 0.0481782995258621 0.169937429137931 -0.0302905452155172 -0.766379320862069 0.204360583965517 0.132804750862069
"walking.upstairs.25" 0.2731975814 -0.0130224114784769 -0.119481490150431 0.295422058712308 0.239395430156923 -0.00656386115384616 0.91204554 -0.165845211553846 -0.147678244565692 -0.928327003076923 -0.928510985076923 -0.915760450615385 0.0811874104 -0.0202286388066154 -0.0114873607384615 0.139075477521538 0.123993709472308 -0.0879243413076923 -0.141874416695385 -0.01821638628 0.142951526212308 -0.0717341565230769 -0.140338515584615 -0.206347294123077 -0.0777685451784615 -0.0290952503523077 -0.0544515826276923 -0.0537456556369231 -0.183152295353846 -0.130105302523077 0.318919128647692 0.237034673127692 0.318919128647692 0.237034673127692 0.126391408584615 0.209377871538462 0.0973586719384615 -0.0265554660630769 -0.1469679406 -0.170689422370769 0.194140885646154 0.238631945967692 0.0392783398823077 0.330360167667385 0.1594063368 -0.119177208430769 -0.429170392784615 0.0146894727892308 0.233428462682154 0.0832565177538462 0.0530918196923077 -0.0273463148769231 0.0938680147538462 0.125823601630769 -0.146677096475385 -0.331772835353846 -0.403338706692308 -0.217114248784615 0.120712070569231 -0.0601134593384615 -0.0328837930923077 -0.136477657095385 -0.202332922646154 -0.346646183261538 -0.0867248920261538 0.10437087208 0.107717337444154 0.324772431373846 -0.0124312569738462 0.0922228095476923 0.223088572907692 0.173344802501538 0.0545029195476923 -0.0320844166830769 -0.201664301361538 0.195454330533846 -0.169699671815385 -0.233164899486154 0.127570690455231 -0.00146708129076923 -0.0116460219692308 0.231941857384615 0.00696170795384615 -0.774089274769231 0.200021472 0.127645727953846
"laying.26" 0.277440462236842 -0.0173438263244605 -0.102942420189474 -0.0178510772631579 -0.080905459125 -0.296332901184211 0.9555812025 -0.109901546697368 0.0720775803269737 -0.964218097105263 -0.929501022894737 -0.914865983157895 0.0926124091131579 -0.00383485349868421 -0.0127175120526316 -0.232311653153947 -0.212117172368434 -0.477904757763158 -0.0609899690763158 -0.0748966015407895 0.0908611473046053 -0.3152942655 -0.418642601315789 -0.351629792894737 -0.0875118283181579 -0.0472178266934211 -0.0602850859986842 -0.414128232289474 -0.628775898947368 -0.470574962105263 -0.0373890274219737 0.00928044365789474 -0.0373890274219737 0.00928044365789474 -0.283318775059211 -0.182468505664474 -0.201654231343421 -0.275556659003947 -0.544518916184211 -0.5877987475 -0.103518968792105 -0.07389658135 -0.318496139868421 0.0121284870263158 -0.144899528902632 -0.341061147368421 -0.503899793157895 -0.0265267962381579 0.0657111068381579 -0.268795778197368 -0.256192977431579 -0.439209034868421 -0.264548136034211 -0.218351888844737 -0.516029436973684 -0.422150909539474 -0.440389344394737 -0.279232039894737 -0.234268050671053 -0.441039993289474 -0.287652984973684 -0.348132931552632 -0.411883212236842 -0.434979813157895 -0.298238014486842 -0.160501656814474 -0.137548553736842 -0.0124954255552632 -0.137629949025 -0.105548490010526 -0.196917517357895 -0.173350444027632 -0.0860828491338158 -0.38266002118421 -0.333574780157895 -0.12264470171475 -0.594088996842105 -0.609431018026316 0.00899457594975 0.0735611010592105 -0.0500716231842105 0.126622777894737 -0.0380563107722368 -0.865010237236842 0.159294400526316 -0.0291143855263158
"sitting.26" 0.287381148230769 -0.0172001568583333 -0.106560997217949 -0.0625297986794872 -0.123873174725641 -0.351225938771795 0.94319839025641 -0.0757394292948718 0.144419046192308 -0.955441726666667 -0.926755767307692 -0.900905260128205 0.0885249114782051 -0.0109009339384615 -0.0267088882474359 -0.292150515029872 -0.233958259296154 -0.601626049615385 -0.0028994163050641 -0.106865234977949 0.0955714295179487 -0.271325372628205 -0.462780627179487 -0.392358880897436 -0.0994316528702564 -0.0465940956066667 -0.0411672399462821 -0.37935477274359 -0.753495349615385 -0.499141427564103 -0.0702925306538461 -0.0807385812179487 -0.0702925306538461 -0.0807385812179487 -0.335626301164103 -0.283419454542308 -0.167996638414103 -0.326365851051282 -0.602999193205128 -0.632241918717949 -0.154002431362564 -0.10915414675641 -0.42441437 -0.0309479845923077 -0.191701150971795 -0.364712178182051 -0.490351506025641 -0.0164409048589744 -0.0639689887062821 -0.312093304076923 -0.2697550876 -0.55785335974359 -0.335899740128205 -0.247853849276923 -0.645305449102564 -0.365635461820513 -0.409103892748718 -0.290159823492308 -0.194612331503846 -0.551287405641026 -0.325192685448718 -0.302464425588462 -0.419906667692308 -0.47300271448718 -0.232956417227051 -0.424015152307692 -0.125641989935897 -0.104926356965385 -0.211212410742308 -0.0955052856630769 -0.261426509306026 -0.318525158705128 0.0162476665189744 -0.433692633974359 -0.375451281912821 -0.132450539033846 -0.638336526923077 -0.650657904871795 -0.0454692965346154 -0.0414699375128205 -0.0193698521282051 0.0130142019388462 -0.0373904699230769 -0.848136205769231 0.135964138333333 -0.0805385534282051
"standing.26" 0.295273043108108 -0.0205324874377027 -0.104951539547297 0.0120919767027027 0.0190475746959459 -0.298976770459459 0.930847038243243 -0.156491044310811 -0.0151911584594595 -0.957329589864865 -0.938424851756757 -0.919711195 0.0931542585986486 0.00484718839864865 -0.002930426525 -0.190076687178378 -0.0929319695648649 -0.443892832378378 -0.0938172201702703 -0.0385439497635135 0.113097999812162 -0.321652019783784 -0.381459458310811 -0.377530747162162 -0.0591966524054054 -0.0540474886175676 -0.064146809 -0.306388106418919 -0.553006951621622 -0.440509689324324 0.009811744 0.0199880525 0.009811744 0.0199880525 -0.200580695594595 -0.143982428877027 -0.164241238224324 -0.286122569464865 -0.469044852513514 -0.508427749189189 -0.0885739536837838 0.0351902719932432 -0.301316895581081 0.0465120710851351 -0.0559581211108108 -0.357444284459459 -0.466292292297297 -0.00685051507027027 0.122526907982432 -0.21952369775 -0.134274753094595 -0.392186804148649 -0.233066145768919 -0.110159105860811 -0.494686374432432 -0.325848975 -0.384366096391892 -0.213641039989189 -0.149685582868919 -0.385908574851351 -0.28319783195 -0.378886050454054 -0.388676481486486 -0.469550515405405 -0.109287974258108 -0.138866393293243 -0.0320271464181081 0.0282166558145946 -0.144906040731081 -0.0164242786445946 -0.147836632009459 -0.147800323861486 0.0383230312416216 -0.325501392472973 -0.387278264426081 0.0458926353527027 -0.509257354189189 -0.543422190810811 0.114017257739189 -0.12985080827027 -0.00395000786486486 0.189993012027027 -0.108043205131081 -0.773074774459459 0.191563633243243 0.0316468348243243
"walking.26" 0.283461185288136 -0.0130471754610169 -0.0989018431525424 0.111653365237288 0.0357879235677966 -0.177226701237288 0.947757168135593 -0.131126945101695 0.0652659220050847 -0.949507762372881 -0.922601120847458 -0.888611538474576 0.11305552040678 0.00461807244915254 -0.00392885746101695 -0.118037541738983 -0.0928803361067797 -0.407843037457627 -0.0399926798120339 -0.0873783423532203 0.0835602089661017 -0.310927418144068 -0.31532996439661 -0.267566317220339 -0.0738505023898305 -0.05035444485 -0.0575679027966102 -0.390008933335593 -0.54251856661017 -0.390501013050847 0.116725467060339 0.0822453025305085 0.116725467060339 0.0822453025305085 -0.169900635764407 -0.0756640246847458 -0.110836234627119 -0.222215314474576 -0.473899807627119 -0.522325555423729 0.00790056840508475 0.0322897836067797 -0.231220576237288 0.147332924547119 -0.0298741793355932 -0.218558369471186 -0.475231023050847 -0.0267859111288136 0.0620060644745763 -0.150437249422034 -0.141529616572881 -0.352428613898305 -0.165655356491525 -0.102345907172881 -0.463341038474576 -0.342105696737288 -0.392367599813559 -0.236677696518644 -0.219595372615254 -0.348327553728814 -0.189988669830508 -0.346643747135085 -0.30572009179661 -0.36305327559322 -0.21508300620339 -0.0883594861932203 -0.115209061247458 0.0591892511508475 -0.0752688470415254 -0.0700716946932203 -0.0784679407728814 -0.0814211259572847 -0.0667967527525424 -0.316407437722542 -0.296239540822034 -0.0662009008101695 -0.517007555084746 -0.563846571525424 0.0402216217033898 -0.0195321156052542 -0.0575450322881356 0.00582146169491526 -0.0433250420001695 -0.851946201694915 0.174206368813559 -0.0244154857186441
"walking.downstairs.26" 0.2782724086 -0.0196680849604 -0.1079003071 -0.10175558938 -0.045020083122 -0.135084842846 0.9142457952 -0.2656166872 -0.102458432354 -0.9557620836 -0.944837034 -0.9185042174 0.13839233038 -0.010307001902 -0.049414319326 -0.22423506268 -0.24140849008 -0.5570601776 -0.0457151037366 -0.100711203682 0.114114692374 -0.44260391074 -0.22992764526 -0.39656401584 -0.092197692524 -0.043209954276 -0.047588136374 -0.5423662996 -0.5140576446 -0.46413731 -0.018012509916 -0.1001778867 -0.018012509916 -0.1001778867 -0.28603352149 -0.253363201172 -0.1432029466 -0.228392507636 -0.5095285736 -0.540388515522 -0.166983151872 -0.12165340465 -0.33562705758 -0.08025639828 -0.0731301884 -0.119143996324 -0.4121474032 -0.0606137136936 -0.187246609384 -0.267742458106 -0.281718127818 -0.51214528234 -0.24877265304 -0.24883313 -0.6010591654 -0.37970037112 -0.42666820366 -0.38187235596 -0.38024366252 -0.348667699738 -0.303754886 -0.4675756594 -0.18988141072 -0.4863133566 -0.190321160638 -0.1279094820962 -0.0527866098502 -0.09438088758 -0.245730637626 -0.017221704408 -0.211211103438 -0.316992596792 0.073566730098 -0.3414364544 -0.29136799856 -0.0505653447 -0.5396887285 -0.57591597586 0.0868077110612 -0.03216741743 -0.13814484446 0.0409624358 -0.04160439308 -0.7150921596 0.267350235 0.09387627468
"walking.upstairs.26" 0.276807784363636 -0.0204794342234545 -0.115348129443636 -0.143326997483636 0.00243181771090909 -0.186740383210909 0.898789803272727 -0.302344955090909 -0.140176177763636 -0.950176765272727 -0.953166537272727 -0.902841905636364 0.04502977344 0.03290365568 0.00826716303636364 -0.251938332732727 -0.236020963218182 -0.570839945636364 -0.07005869222 -0.0522070772743455 0.0909938941636364 -0.446653105309091 -0.220006918005455 -0.377250797254545 -0.0631996453836364 -0.0595091650023636 -0.0583005257925455 -0.468917850709091 -0.536332890181818 -0.459193396909091 -0.0532216807327273 -0.114850544765455 -0.0532216807327273 -0.114850544765455 -0.3038283964 -0.266476507487273 -0.137704854425455 -0.253296964454545 -0.501826209272727 -0.549804823818182 -0.172042253589091 -0.0771914427218182 -0.367608293927273 -0.133296951963636 -0.0245468744469091 -0.171322581316364 -0.340093391818182 -0.0702349846763636 -0.129575456823636 -0.262061062121818 -0.270181827129091 -0.525651433090909 -0.311005556690909 -0.251192813025455 -0.615562240181818 -0.279352131527273 -0.426827831654545 -0.280644298422727 -0.337724078327273 -0.328180480745455 -0.312367451163636 -0.484713031145455 -0.181000038181818 -0.459334279818182 -0.171421719727273 -0.20231586334 -0.0611369281942727 -0.0865446981636364 -0.270947268745455 0.00322559090254545 -0.228465459518182 -0.323786661363636 0.0823439292345454 -0.336984063989091 -0.331610355090909 -0.0279751027372727 -0.541312782363636 -0.594500184909091 0.109144268226909 0.00970770750363637 0.0572147180181818 0.0816556407090909 -0.149987128781818 -0.668414585818182 0.292790110545455 0.120096799745455
"laying.27" 0.25176323522973 -0.0295815079814865 -0.135078349418919 -0.298197916851351 -0.171563387505405 -0.249959110237838 0.857139258378378 -0.300546557027027 -0.260304817445946 -0.936766191621622 -0.923004540405405 -0.884819089864865 0.0554760711256757 0.0310113820251351 0.00876239303243243 -0.423343857567568 -0.400525474039189 -0.655165153378378 -0.0389895574635135 -0.0632818443868919 0.0721091266621622 -0.409849155810811 -0.581134555675676 -0.377041411391892 -0.103126896305405 -0.0403219990337838 -0.0599404383459459 -0.564364853513514 -0.720807702702703 -0.614387275 -0.190198671863514 -0.326320504324324 -0.190198671863514 -0.326320504324324 -0.443664397702703 -0.454591352027027 -0.281867837297297 -0.422631257959459 -0.656691952837838 -0.697881794864865 -0.358982456486486 -0.250205275435135 -0.406159412027027 -0.276532566 -0.185039064995946 -0.22928856862973 -0.442423531621622 -0.122663054543243 -0.288813728099865 -0.458705441891892 -0.421923289337838 -0.626587098783784 -0.438390883918919 -0.418667186635135 -0.682165946891892 -0.368483362312162 -0.400777111175676 -0.534430474986486 -0.394964873648649 -0.599747762837838 -0.390903050540541 -0.4228088325 -0.574789136216216 -0.432537506594595 -0.282821569567568 -0.191045136282432 -0.250203602959459 -0.345548707837838 -0.421681758108108 -0.0385939505432432 -0.438489958243243 -0.480674242297297 0.0522764826905405 -0.532711745 -0.452593152708108 -0.195621548813122 -0.696415985 -0.721800024594595 0.0689693438891892 0.0327465139054054 0.0723092719459459 -0.0929190314864865 -0.0377902169040541 -0.57651175054054 0.289877472702703 0.207150469432432
"sitting.27" 0.265964294871429 -0.0279457347598571 -0.109455981782857 -0.218054484153143 0.0337714294614286 -0.297790574995714 0.874576576714286 -0.358425045285714 -0.139862619154286 -0.950827937571429 -0.925741762142857 -0.909004064571429 0.0423450991671429 0.00653121793885714 0.0119013507228571 -0.346540881814286 -0.189281594089857 -0.597282633 0.00176635944 -0.0969798924395714 0.0682293189857143 -0.381540168928571 -0.441808917171429 -0.375543423314286 -0.0978703242371429 -0.0490483489985714 -0.0677413449331428 -0.357808838158571 -0.620819151285714 -0.440368977591429 -0.111747357255714 -0.226853650485714 -0.111747357255714 -0.226853650485714 -0.342254481314286 -0.312359735614286 -0.245091556152857 -0.306729364357143 -0.5158208222 -0.569631173385714 -0.279367820314286 -0.0313990308 -0.407565554942857 -0.196249341368571 0.000171447691428572 -0.29686569 -0.457244774142857 -0.0656234398128571 -0.152599045085714 -0.372195190142857 -0.235357179127 -0.576492329285714 -0.379637042228571 -0.195268772725714 -0.617524950142857 -0.337738895128571 -0.465605211214286 -0.453569934414286 -0.240199887314286 -0.480936810015714 -0.303708371938571 -0.430225442714286 -0.425397564342857 -0.461107848642857 -0.0785778247771429 -0.198887984057143 -0.0554286169085714 -0.214589086647143 -0.3553592697 0.00403301832285714 -0.29014760888 -0.349609546143429 0.0119688682942857 -0.3794705997 -0.38142231684 -0.0602783567645714 -0.577835396892857 -0.589901308285714 0.0379450261725714 0.0190809210042857 0.0469354580542857 -0.133330128714286 -0.0175997270514286 -0.597279976142857 0.330941763142857 0.120603548409286
"standing.27" 0.2528981605625 -0.027285274407 -0.1357796753125 -0.1602791942 0.1528192669625 -0.2525765780075 0.856494998125 -0.3543892055 -0.1142093170175 -0.943529115375 -0.90676520525 -0.907185117375 0.090763567699375 0.00158100630875 0.00385528883375 -0.2323820251125 -0.1370277710075 -0.60721045125 -0.09653825485625 -0.0322009000425 0.06924987974725 -0.412176155875 -0.454060742375 -0.1879255533375 -0.078689017562875 -0.046318184421875 -0.04839578494375 -0.389862347625 -0.62191724975 -0.35901156051425 -0.031134160043625 -0.14569079086625 -0.031134160043625 -0.14569079086625 -0.2753905455625 -0.23152918114875 -0.209417543425 -0.3389688818625 -0.51115314725 -0.571886425 -0.1874038988 0.049158693811125 -0.38187394734625 -0.151907826502625 0.13043330366 -0.24386940315875 -0.38080808515375 -0.10990832788525 -0.174342516711425 -0.2603647155625 -0.177071539675 -0.56853248875 -0.274629987225 -0.15350995204375 -0.645242369125 -0.269961403925 -0.4148497028 -0.3669915869625 -0.273497409285 -0.472247540875 -0.167842842405 -0.458652873875 -0.4484867575 -0.2746626458875 -0.097769230215 -0.13127575541125 -0.05190074109375 -0.138152721923 -0.28491250555 0.00765806024125 -0.207674568625 -0.27046219659 0.00837052743125 -0.395543838875 -0.41661786625 -0.024962179269625 -0.579474391125 -0.593228253 0.031453765049125 0.04612954576875 -0.034186139525 0.156333756875 -0.0689665646375 -0.594386967125 0.329180204125 0.1054409503225
